customer_id	customer_name	gender	age	price	quantity	purchase_date	email	category	age_bracket	category_code	sub_total	tax	final_total	year	month	month_name	day_of_week	quarter
1455	gabriel	Unknown	47	162.54843	164	2022-04-30	no@email.com	Electronics	Middle	ET	26657.94	1999.35	28657.289999999997	2022	4	April	Saturday	2
1456	Johnny Weaver	Female	68	146.92767	28	2022-04-30	no@email.com	Furniture	Middle	FR	4113.97	308.55	4422.52	2022	4	April	Saturday	2
1457	Troy Sims	Unknown	26	162.54843	28	2022-08-09	no@email.com	Electronics	Middle	ET	4551.36	341.35	4892.71	2022	8	August	Tuesday	3
1458	madeline	Unknown	53	486.2	89	2016-07-25	derek28@gmail.com	Clothing	Middle	CL	43271.8	3245.38	46517.18	2016	7	July	Monday	3
1459	Aaron Stephenson	Male	52	165.74524	101	2016-07-25	katherinemejia@hotmail.com	Clothing	Middle	CL	16740.27	1255.52	17995.79	2016	7	July	Monday	3
1460	DANA	Male	59	408.21	101	2016-07-25	willisjeremy@hamilton-glass.com	Furniture	Middle	FR	41229.21	3092.19	44321.4	2016	7	July	Monday	3
1461	CYNTHIA	Unknown	35	165.74524	28	2016-07-25	no@email.com	Clothing	Middle	CL	4640.87	348.07	4988.94	2016	7	July	Monday	3
1462	Kyle	Unknown	37	51.41	28	2016-07-25	no@email.com	Clothing	Middle	CL	1439.48	107.96	1547.44	2016	7	July	Monday	3
1463	Lisa Bailey	Male	53	169.64	28	2016-07-25	no@email.com	Electronics	Middle	ET	4749.92	356.24	5106.16	2016	7	July	Monday	3
1464	ANDREW	Male	74	165.74524	28	2016-07-25	no@email.com	Clothing	Middle	CL	4640.87	348.07	4988.94	2016	7	July	Monday	3
1465	Rebecca	Male	35	24.98	84	2020-04-23	no@email.com	Clothing	Middle	CL	2098.32	157.37	2255.69	2020	4	April	Thursday	2
1466	ANGELA	Female	53	146.92767	84	2005-12-21	mirandarodriguez@gmail.com	Furniture	Middle	FR	12341.92	925.64	13267.56	2005	12	December	Wednesday	4
1467	joshua	Female	22	45.37	70	2019-08-13	no@email.com	Clothing	Young	CL	3175.9	238.19	3414.09	2019	8	August	Tuesday	3
1468	Regina	Unknown	44	146.92767	70	2011-10-08	ejohnson@hotmail.com	Furniture	Middle	FR	10284.94	771.37	11056.310000000001	2011	10	October	Saturday	4
1469	David	Male	20	-43.23	89	2021-04-07	no@email.com	Electronics	Young	ET	-3847.47	-288.56	-4136.03	2021	4	April	Wednesday	2
1470	thomas	Female	69	23.59	89	2021-04-07	no@email.com	Furniture	Middle	FR	2099.51	157.46	2256.9700000000003	2021	4	April	Wednesday	2
1471	CASSANDRA	Unknown	53	159.65	95	2021-04-07	nolandale@lowe.com	Furniture	Middle	FR	15166.75	1137.51	16304.26	2021	4	April	Wednesday	2
1472	DUSTIN	Male	77	165.74524	52	2021-04-07	barrettrobyn@hotmail.com	Clothing	Middle	CL	8618.75	646.41	9265.16	2021	4	April	Wednesday	2
1473	John Jackson	Unknown	53	165.74524	52	2021-12-15	no@email.com	Clothing	Middle	CL	8618.75	646.41	9265.16	2021	12	December	Wednesday	4
1474	Vanessa	Unknown	58	271.79	103	2021-12-15	no@email.com	Electronics	Middle	ET	27994.37	2099.58	30093.949999999997	2021	12	December	Wednesday	4
1475	Dakota Jones	Unknown	20	-30.15	103	2022-09-20	no@email.com	Clothing	Young	CL	-3105.45	-232.91	-3338.3599999999997	2022	9	September	Tuesday	3
1476	KIMBERLY	Male	39	-14.46	103	2022-09-20	no@email.com	Clothing	Middle	CL	-1489.38	-111.7	-1601.0800000000002	2022	9	September	Tuesday	3
1477	Karla	Unknown	53	27.28	151	2023-07-18	karazamora@gmail.com	Electronics	Middle	ET	4119.28	308.95	4428.23	2023	7	July	Tuesday	3
1478	mark	Unknown	58	148.62	47	2023-07-18	no@email.com	Electronics	Middle	ET	6985.14	523.89	7509.030000000001	2023	7	July	Tuesday	3
1479	William Melendez	Female	48	-45.74	40	2007-03-06	no@email.com	Electronics	Middle	ET	-1829.6	-137.22	-1966.82	2007	3	March	Tuesday	1
1480	thomas	Female	24	103.14	197	2020-12-28	no@email.com	Clothing	Young	CL	20318.58	1523.89	21842.47	2020	12	December	Monday	4
1481	Unknown	Unknown	42	387.81	173	2024-02-26	no@email.com	Electronics	Middle	ET	67091.13	5031.83	72122.96	2024	2	February	Monday	1
1482	Unknown	Male	80	162.54843	26	2021-06-10	no@email.com	Electronics	Middle	ET	4226.26	316.97	4543.2300000000005	2021	6	June	Thursday	2
1483	colton	Unknown	53	162.54843	92	2021-06-10	no@email.com	Electronics	Middle	ET	14954.46	1121.58	16076.039999999999	2021	6	June	Thursday	2
1484	Kimberly	Unknown	44	170.88	92	2021-06-10	no@email.com	Clothing	Middle	CL	15720.96	1179.07	16900.03	2021	6	June	Thursday	2
1485	DAVID	Female	53	496.16	92	2021-06-10	no@email.com	Electronics	Middle	ET	45646.72	3423.5	49070.22	2021	6	June	Thursday	2
1486	Michelle	Male	53	411.84	10	2021-06-10	no@email.com	Electronics	Middle	ET	4118.4	308.88	4427.28	2021	6	June	Thursday	2
1487	Monica Hutchinson	Female	53	269.02	10	2021-01-25	no@email.com	Electronics	Middle	ET	2690.2	201.76	2891.96	2021	1	January	Monday	1
1488	Casey	Unknown	56	-35.86	177	2020-08-01	no@email.com	Clothing	Middle	CL	-6347.22	-476.04	-6823.26	2020	8	August	Saturday	3
1489	RHONDA	Unknown	53	472.89	71	2024-08-09	no@email.com	Furniture	Middle	FR	33575.19	2518.14	36093.33	2024	8	August	Friday	3
1490	KATRINA	Male	53	386.28	100	2025-02-04	no@email.com	Electronics	Middle	ET	38628.0	2897.1	41525.1	2025	2	February	Tuesday	1
1491	Allen Vaughan	Female	55	178.06	68	2011-07-12	cynthiahester@lawrence.net	Electronics	Middle	ET	12108.08	908.11	13016.19	2011	7	July	Tuesday	3
1492	Rebecca Petersen	Unknown	56	19.53	52	2011-07-12	no@email.com	Electronics	Middle	ET	1015.56	76.17	1091.73	2011	7	July	Tuesday	3
1493	Mr. David Weber	Male	77	258.48	52	2020-03-13	no@email.com	Electronics	Middle	ET	13440.96	1008.07	14449.029999999999	2020	3	March	Friday	1
1494	Jacob Dawson	Unknown	77	321.04	52	2020-03-13	no@email.com	Clothing	Middle	CL	16694.08	1252.06	17946.140000000003	2020	3	March	Friday	1
1495	CHRISTOPHER	Female	31	143.49	144	2020-03-13	no@email.com	Furniture	Middle	FR	20662.56	1549.69	22212.25	2020	3	March	Friday	1
1496	Patricia Harmon	Male	53	39.14	144	2020-03-13	cherylmendoza@beck.com	Electronics	Middle	ET	5636.16	422.71	6058.87	2020	3	March	Friday	1
1497	Michael	Male	53	146.92767	141	2020-03-13	no@email.com	Furniture	Middle	FR	20716.8	1553.76	22270.559999999998	2020	3	March	Friday	1
1498	monica	Unknown	34	131.11	147	2020-03-13	no@email.com	Clothing	Middle	CL	19273.17	1445.49	20718.66	2020	3	March	Friday	1
1499	Roger Johnson	Unknown	53	71.84	73	2020-03-13	no@email.com	Furniture	Middle	FR	5244.32	393.32	5637.639999999999	2020	3	March	Friday	1
1500	samantha	Unknown	67	162.54843	168	2020-03-13	no@email.com	Electronics	Middle	ET	27308.14	2048.11	29356.25	2020	3	March	Friday	1
1501	Christina Woodward	Female	61	103.36	168	2020-03-13	tracyjones@hotmail.com	Furniture	Middle	FR	17364.48	1302.34	18666.82	2020	3	March	Friday	1
1502	isabella	Male	78	165.74524	12	2023-04-04	no@email.com	Clothing	Middle	CL	1988.94	149.17	2138.11	2023	4	April	Tuesday	2
1503	Melissa Ramirez	Male	82	146.92767	81	2016-07-07	no@email.com	Furniture	Middle	FR	11901.14	892.59	12793.73	2016	7	July	Thursday	3
1504	Lisa	Male	72	38.02	65	2016-07-07	no@email.com	Electronics	Middle	ET	2471.3	185.35	2656.65	2016	7	July	Thursday	3
1505	Unknown	Male	86	170.1	192	2016-07-07	no@email.com	Clothing	Middle	CL	32659.2	2449.44	35108.64	2016	7	July	Thursday	3
1506	Michael Smith	Female	44	14.74	192	2024-04-23	no@email.com	Clothing	Middle	CL	2830.08	212.26	3042.34	2024	4	April	Tuesday	2
1507	Michael	Unknown	53	360.68	2	2024-04-23	no@email.com	Furniture	Middle	FR	721.36	54.1	775.46	2024	4	April	Tuesday	2
1508	john	Unknown	73	146.5	21	2024-04-23	no@email.com	Clothing	Middle	CL	3076.5	230.74	3307.24	2024	4	April	Tuesday	2
1509	ALEX	Male	37	233.72	160	2024-04-23	no@email.com	Clothing	Middle	CL	37395.2	2804.64	40199.84	2024	4	April	Tuesday	2
1510	david	Female	53	141.18	160	2024-04-29	no@email.com	Clothing	Middle	CL	22588.8	1694.16	24282.96	2024	4	April	Monday	2
1511	COURTNEY	Male	18	49.92	160	2024-04-29	no@email.com	Furniture	Young	FR	7987.2	599.04	8586.24	2024	4	April	Monday	2
1512	justin	Male	53	40.14	160	2024-04-29	no@email.com	Clothing	Middle	CL	6422.4	481.68	6904.08	2024	4	April	Monday	2
1513	DONNA	Male	47	131.67	160	2024-04-29	michelescott@watson.com	Clothing	Middle	CL	21067.2	1580.04	22647.24	2024	4	April	Monday	2
1514	Megan	Female	27	340.85	160	2014-11-06	no@email.com	Electronics	Middle	ET	54536.0	4090.2	58626.2	2014	11	November	Thursday	4
1515	PATRICIA	Male	53	165.74524	71	2014-11-06	no@email.com	Clothing	Middle	CL	11767.91	882.59	12650.5	2014	11	November	Thursday	4
1516	faith	Unknown	31	3.14	71	2014-11-06	no@email.com	Electronics	Middle	ET	222.94	16.72	239.66	2014	11	November	Thursday	4
1517	Claudia	Female	34	115.71	29	2023-07-19	bdudley@yahoo.com	Clothing	Middle	CL	3355.59	251.67	3607.26	2023	7	July	Wednesday	3
1518	Kerry Sanders	Male	70	340.84	29	2023-07-19	no@email.com	Clothing	Middle	CL	9884.36	741.33	10625.69	2023	7	July	Wednesday	3
1519	Ronald	Female	63	484.41	29	2004-01-07	no@email.com	Electronics	Middle	ET	14047.89	1053.59	15101.48	2004	1	January	Wednesday	1
1520	Laurie Moore	Unknown	53	146.92767	12	2020-07-29	christopherpatrick@yahoo.com	Furniture	Middle	FR	1763.13	132.23	1895.3600000000001	2020	7	July	Wednesday	3
1521	stephanie	Female	27	107.42	12	2014-04-12	tyler54@robinson-gonzalez.com	Clothing	Middle	CL	1289.04	96.68	1385.72	2014	4	April	Saturday	2
1522	Unknown	Unknown	52	298.78	135	2014-04-12	chris10@beck.com	Furniture	Middle	FR	40335.3	3025.15	43360.450000000004	2014	4	April	Saturday	2
1523	Unknown	Unknown	31	452.76	115	2022-07-02	destinyhernandez@gmail.com	Clothing	Middle	CL	52067.4	3905.06	55972.46	2022	7	July	Saturday	3
1524	Claudia Stuart	Male	53	487.11	133	2022-07-02	no@email.com	Clothing	Middle	CL	64785.63	4858.92	69644.55	2022	7	July	Saturday	3
1525	SARAH	Female	59	402.91	129	2022-07-02	ruizjoseph@hotmail.com	Electronics	Middle	ET	51975.39	3898.15	55873.54	2022	7	July	Saturday	3
1526	Unknown	Female	53	162.54843	127	2006-10-08	no@email.com	Electronics	Middle	ET	20643.65	1548.27	22191.920000000002	2006	10	October	Sunday	4
1527	Robert	Male	53	165.74524	186	2021-05-14	no@email.com	Clothing	Middle	CL	30828.61	2312.15	33140.76	2021	5	May	Friday	2
1528	Luke Molina	Female	53	386.31	137	2021-05-14	no@email.com	Furniture	Middle	FR	52924.47	3969.34	56893.81	2021	5	May	Friday	2
1529	jeffrey	Female	53	146.92767	199	2021-05-14	no@email.com	Furniture	Middle	FR	29238.61	2192.9	31431.510000000002	2021	5	May	Friday	2
1530	Michelle	Female	86	146.92767	199	2021-05-14	no@email.com	Furniture	Middle	FR	29238.61	2192.9	31431.510000000002	2021	5	May	Friday	2
1531	Todd Kennedy	Male	100	146.92767	6	2023-12-31	ngraves@yahoo.com	Furniture	Middle	FR	881.57	66.12	947.69	2023	12	December	Sunday	4
1532	CHRISTY	Male	88	16.77	26	2023-12-31	no@email.com	Clothing	Middle	CL	436.02	32.7	468.71999999999997	2023	12	December	Sunday	4
1533	TRAVIS	Unknown	53	144.07	3	2023-12-31	no@email.com	Electronics	Middle	ET	432.21	32.42	464.63	2023	12	December	Sunday	4
1534	Unknown	Unknown	31	162.54843	154	2023-12-31	no@email.com	Electronics	Middle	ET	25032.46	1877.43	26909.89	2023	12	December	Sunday	4
1535	Denise	Unknown	67	165.74524	154	2023-12-31	no@email.com	Clothing	Middle	CL	25524.77	1914.36	27439.13	2023	12	December	Sunday	4
1536	Gloria	Unknown	93	162.54843	70	2023-12-31	no@email.com	Electronics	Middle	ET	11378.39	853.38	12231.769999999999	2023	12	December	Sunday	4
1537	Nicholas	Female	45	299.52	70	2023-12-31	no@email.com	Clothing	Middle	CL	20966.4	1572.48	22538.88	2023	12	December	Sunday	4
1538	RALPH	Female	18	192.52	200	2020-10-09	no@email.com	Furniture	Young	FR	38504.0	2887.8	41391.8	2020	10	October	Friday	4
1539	leah	Unknown	20	265.02	5	2020-10-09	alexander12@brewer.com	Electronics	Young	ET	1325.1	99.38	1424.48	2020	10	October	Friday	4
1540	Jacqueline	Unknown	82	77.85	5	2020-10-09	no@email.com	Clothing	Middle	CL	389.25	29.19	418.44	2020	10	October	Friday	4
1541	Jennifer Reyes	Unknown	41	165.74524	75	2019-04-28	no@email.com	Clothing	Middle	CL	12430.89	932.32	13363.21	2019	4	April	Sunday	2
1542	ASHLEY	Unknown	27	64.34	135	2019-04-28	no@email.com	Clothing	Middle	CL	8685.9	651.44	9337.34	2019	4	April	Sunday	2
1543	Jasmine Barr	Female	79	165.74524	57	2019-04-28	no@email.com	Clothing	Middle	CL	9447.48	708.56	10156.039999999999	2019	4	April	Sunday	2
1544	Amy Davenport	Male	34	182.87	2	2004-04-14	no@email.com	Electronics	Middle	ET	365.74	27.43	393.17	2004	4	April	Wednesday	2
1545	kristen	Unknown	53	146.92767	18	2000-06-28	no@email.com	Furniture	Middle	FR	2644.7	198.35	2843.0499999999997	2000	6	June	Wednesday	2
1546	Megan	Male	41	-34.52	54	2000-06-28	nicole68@suarez-henderson.com	Electronics	Middle	ET	-1864.08	-139.81	-2003.8899999999999	2000	6	June	Wednesday	2
1547	Samantha	Unknown	53	165.74524	158	2000-06-28	no@email.com	Clothing	Middle	CL	26187.75	1964.08	28151.83	2000	6	June	Wednesday	2
1548	Kathleen Roberts	Unknown	53	146.92767	158	2000-06-28	no@email.com	Furniture	Middle	FR	23214.57	1741.09	24955.66	2000	6	June	Wednesday	2
1549	Unknown	Unknown	13	44.18	167	2000-06-28	christine62@vargas.biz	Furniture	Young	FR	7378.06	553.35	7931.410000000001	2000	6	June	Wednesday	2
1550	EDWARD	Unknown	53	331.07	167	2000-06-28	barbararasmussen@hotmail.com	Clothing	Middle	CL	55288.69	4146.65	59435.340000000004	2000	6	June	Wednesday	2
1551	Brad Dillon	Unknown	48	286.66	41	2000-06-28	christopher06@gardner.net	Electronics	Middle	ET	11753.06	881.48	12634.539999999999	2000	6	June	Wednesday	2
1552	Duane Martin	Female	33	146.92767	41	2000-06-28	rhondamedina@gmail.com	Furniture	Middle	FR	6024.03	451.8	6475.83	2000	6	June	Wednesday	2
1553	Kristina Hayes	Unknown	53	165.74524	41	2012-07-12	rcasey@gmail.com	Clothing	Middle	CL	6795.55	509.67	7305.22	2012	7	July	Thursday	3
1554	paula	Unknown	77	-44.58	121	2012-07-12	no@email.com	Clothing	Middle	CL	-5394.18	-404.56	-5798.740000000001	2012	7	July	Thursday	3
1555	joshua	Male	19	146.92767	161	2012-07-12	cmills@daugherty.biz	Furniture	Young	FR	23655.36	1774.15	25429.510000000002	2012	7	July	Thursday	3
1556	margaret	Unknown	59	183.7	161	2012-07-12	no@email.com	Electronics	Middle	ET	29575.7	2218.18	31793.88	2012	7	July	Thursday	3
1557	Cindy	Female	74	476.79	174	2012-07-12	no@email.com	Electronics	Middle	ET	82961.46	6222.11	89183.57	2012	7	July	Thursday	3
1558	KEVIN	Unknown	54	315.16	6	2012-07-12	no@email.com	Clothing	Middle	CL	1890.96	141.82	2032.78	2012	7	July	Thursday	3
1559	Kelly Williams	Unknown	30	132.19	6	2002-02-11	no@email.com	Electronics	Middle	ET	793.14	59.49	852.63	2002	2	February	Monday	1
1560	Geoffrey Craig	Unknown	71	311.46	6	2002-02-11	teresabennett@newman.info	Furniture	Middle	FR	1868.76	140.16	2008.92	2002	2	February	Monday	1
1561	Wendy Cisneros	Female	11	-38.27	93	2002-02-11	no@email.com	Clothing	Young	CL	-3559.11	-266.93	-3826.04	2002	2	February	Monday	1
1562	Unknown	Unknown	53	179.39	93	2025-06-25	no@email.com	Electronics	Middle	ET	16683.27	1251.25	17934.52	2025	6	June	Wednesday	2
1563	eric	Unknown	53	-22.04	148	2021-12-12	no@email.com	Electronics	Middle	ET	-3261.92	-244.64	-3506.56	2021	12	December	Sunday	4
1564	John Hamilton	Unknown	51	196.81	96	2021-12-12	no@email.com	Electronics	Middle	ET	18893.76	1417.03	20310.789999999997	2021	12	December	Sunday	4
1565	Robert	Male	14	146.92767	96	2004-12-24	bakeranthony@thomas.org	Furniture	Young	FR	14105.06	1057.88	15162.939999999999	2004	12	December	Friday	4
1566	SUSAN	Male	72	128.25	154	2023-03-08	no@email.com	Electronics	Middle	ET	19750.5	1481.29	21231.79	2023	3	March	Wednesday	1
1567	Alexander Jordan	Female	29	6.19	154	2022-09-23	no@email.com	Clothing	Middle	CL	953.26	71.49	1024.75	2022	9	September	Friday	3
1568	amanda	Male	14	415.21	154	2022-09-23	no@email.com	Electronics	Young	ET	63942.34	4795.68	68738.01999999999	2022	9	September	Friday	3
1569	Tammy	Unknown	54	181.4	148	2022-09-23	jacksonmeagan@yahoo.com	Electronics	Middle	ET	26847.2	2013.54	28860.74	2022	9	September	Friday	3
1570	Unknown	Unknown	28	162.54843	76	2011-04-15	no@email.com	Electronics	Middle	ET	12353.68	926.53	13280.210000000001	2011	4	April	Friday	2
1571	julia	Male	34	9.05	83	2011-04-15	no@email.com	Clothing	Middle	CL	751.15	56.34	807.49	2011	4	April	Friday	2
1572	Chad	Male	53	99.96	83	2011-04-15	lawrencejohnson@cunningham-thompson.com	Clothing	Middle	CL	8296.68	622.25	8918.93	2011	4	April	Friday	2
1573	Curtis	Unknown	53	120.66	83	2024-08-24	no@email.com	Electronics	Middle	ET	10014.78	751.11	10765.890000000001	2024	8	August	Saturday	3
1574	LEE	Female	50	146.92767	122	2024-08-24	no@email.com	Furniture	Middle	FR	17925.18	1344.39	19269.57	2024	8	August	Saturday	3
1575	JESSE	Male	96	-29.73	122	2021-07-14	no@email.com	Electronics	Middle	ET	-3627.06	-272.03	-3899.09	2021	7	July	Wednesday	3
1576	Unknown	Male	58	145.85	165	2021-07-14	no@email.com	Electronics	Middle	ET	24065.25	1804.89	25870.14	2021	7	July	Wednesday	3
1577	ANDREW	Unknown	99	334.35	165	2018-03-07	no@email.com	Furniture	Middle	FR	55167.75	4137.58	59305.33	2018	3	March	Wednesday	1
1578	kayla	Unknown	67	146.92767	136	2018-03-07	no@email.com	Furniture	Middle	FR	19982.16	1498.66	21480.82	2018	3	March	Wednesday	1
1579	Bill Johnson	Unknown	53	-35.07	120	2005-08-18	no@email.com	Electronics	Middle	ET	-4208.4	-315.63	-4524.03	2005	8	August	Thursday	3
1580	ashley	Male	82	13.7	49	2020-09-24	no@email.com	Furniture	Middle	FR	671.3	50.35	721.65	2020	9	September	Thursday	3
1581	Janice Jones	Male	76	36.44	-9	2020-09-24	no@email.com	Electronics	Middle	ET	-327.96	-24.6	-352.56	2020	9	September	Thursday	3
1582	Chelsea Coleman	Unknown	74	81.73	175	2020-09-24	megancaldwell@harris.biz	Electronics	Middle	ET	14302.75	1072.71	15375.46	2020	9	September	Thursday	3
1583	Melissa	Female	53	391.3	40	2024-05-17	sean67@yahoo.com	Clothing	Middle	CL	15652.0	1173.9	16825.9	2024	5	May	Friday	2
1584	MARK	Female	53	162.54843	38	2003-07-09	award@perkins.com	Electronics	Middle	ET	6176.84	463.26	6640.1	2003	7	July	Wednesday	3
1585	julian	Unknown	53	205.32	134	2003-07-09	no@email.com	Clothing	Middle	CL	27512.88	2063.47	29576.350000000002	2003	7	July	Wednesday	3
1586	Shirley	Male	53	291.3	134	2003-07-09	jacqueline15@bailey.biz	Furniture	Middle	FR	39034.2	2927.56	41961.759999999995	2003	7	July	Wednesday	3
1587	Unknown	Female	53	-39.22	175	2003-07-09	ewilliams@barrett.org	Furniture	Middle	FR	-6863.5	-514.76	-7378.26	2003	7	July	Wednesday	3
1588	LORI	Unknown	85	155.79	4	2003-07-09	no@email.com	Electronics	Middle	ET	623.16	46.74	669.9	2003	7	July	Wednesday	3
1589	JAMES	Female	79	404.86	4	2009-06-12	no@email.com	Electronics	Middle	ET	1619.44	121.46	1740.9	2009	6	June	Friday	2
1590	Susan Miller	Male	46	430.09	112	2009-06-03	no@email.com	Clothing	Middle	CL	48170.08	3612.76	51782.840000000004	2009	6	June	Wednesday	2
1591	Amy Bradley	Male	53	146.14	32	2009-06-03	gwilliams@mccormick.com	Clothing	Middle	CL	4676.48	350.74	5027.219999999999	2009	6	June	Wednesday	2
1592	Unknown	Unknown	99	161.24	32	2020-08-06	no@email.com	Electronics	Middle	ET	5159.68	386.98	5546.66	2020	8	August	Thursday	3
1593	Unknown	Male	53	-4.34	155	2020-08-06	no@email.com	Clothing	Middle	CL	-672.7	-50.45	-723.1500000000001	2020	8	August	Thursday	3
1594	Tina Stanley	Unknown	21	165.74524	155	2020-08-06	bruce23@bennett.info	Clothing	Young	CL	25690.51	1926.79	27617.3	2020	8	August	Thursday	3
1595	robert	Female	47	165.74524	155	2025-05-23	no@email.com	Clothing	Middle	CL	25690.51	1926.79	27617.3	2025	5	May	Friday	2
1596	linda	Female	53	162.54843	155	2025-05-23	robert78@hotmail.com	Electronics	Middle	ET	25195.01	1889.63	27084.64	2025	5	May	Friday	2
1597	ANTHONY	Male	53	380.4	65	2000-11-28	osantos@jones.biz	Clothing	Middle	CL	24726.0	1854.45	26580.45	2000	11	November	Tuesday	4
1598	Unknown	Unknown	53	165.74524	121	2023-01-06	no@email.com	Clothing	Middle	CL	20055.17	1504.14	21559.309999999998	2023	1	January	Friday	1
1599	Misty Parker	Female	53	209.39	121	2022-04-21	no@email.com	Electronics	Middle	ET	25336.19	1900.21	27236.399999999998	2022	4	April	Thursday	2
1600	teresa	Male	74	162.54843	121	2022-04-21	no@email.com	Electronics	Middle	ET	19668.36	1475.13	21143.49	2022	4	April	Thursday	2
1601	Unknown	Unknown	54	165.74524	29	2022-04-21	no@email.com	Clothing	Middle	CL	4806.61	360.5	5167.11	2022	4	April	Thursday	2
1602	Unknown	Unknown	48	354.1	177	2022-04-21	ocombs@hotmail.com	Electronics	Middle	ET	62675.7	4700.68	67376.38	2022	4	April	Thursday	2
1603	Amy Martinez	Male	53	165.74524	101	2020-12-23	kevinsmith@gmail.com	Clothing	Middle	CL	16740.27	1255.52	17995.79	2020	12	December	Wednesday	4
1604	Unknown	Male	23	162.54843	161	2020-12-23	no@email.com	Electronics	Young	ET	26170.3	1962.77	28133.07	2020	12	December	Wednesday	4
1605	Unknown	Female	44	159.9	161	2020-12-23	curtisreyes@booker-knox.biz	Clothing	Middle	CL	25743.9	1930.79	27674.690000000002	2020	12	December	Wednesday	4
1606	SAMANTHA	Unknown	42	33.36	-9	2020-12-23	no@email.com	Electronics	Middle	ET	-300.24	-22.52	-322.76	2020	12	December	Wednesday	4
1607	Michael	Male	53	165.74524	-9	2020-12-23	fwarner@gmail.com	Clothing	Middle	CL	-1491.71	-111.88	-1603.5900000000001	2020	12	December	Wednesday	4
1608	ryan	Female	89	165.74524	-9	2017-05-17	no@email.com	Clothing	Middle	CL	-1491.71	-111.88	-1603.5900000000001	2017	5	May	Wednesday	2
1609	justin	Unknown	53	165.74524	125	2017-05-17	no@email.com	Clothing	Middle	CL	20718.15	1553.86	22272.010000000002	2017	5	May	Wednesday	2
1610	Jasmine	Unknown	60	15.14	157	2017-05-17	alexandra34@hotmail.com	Electronics	Middle	ET	2376.98	178.27	2555.25	2017	5	May	Wednesday	2
1611	Unknown	Unknown	98	165.74524	178	2017-05-17	no@email.com	Clothing	Middle	CL	29502.65	2212.7	31715.350000000002	2017	5	May	Wednesday	2
1612	RANDY	Female	64	221.08	178	2017-05-17	no@email.com	Electronics	Middle	ET	39352.24	2951.42	42303.659999999996	2017	5	May	Wednesday	2
1613	ernest	Female	97	317.26	178	2020-08-02	no@email.com	Electronics	Middle	ET	56472.28	4235.42	60707.7	2020	8	August	Sunday	3
1614	Unknown	Unknown	53	40.71	188	2020-08-02	no@email.com	Electronics	Middle	ET	7653.48	574.01	8227.49	2020	8	August	Sunday	3
1615	Christine	Male	21	-9.08	188	2020-08-02	no@email.com	Furniture	Young	FR	-1707.04	-128.03	-1835.07	2020	8	August	Sunday	3
1616	William	Female	18	165.74524	188	2024-12-20	no@email.com	Clothing	Young	CL	31160.1	2337.01	33497.11	2024	12	December	Friday	4
1617	andrea	Unknown	63	162.54843	188	2024-07-22	no@email.com	Electronics	Middle	ET	30559.11	2291.93	32851.04	2024	7	July	Monday	3
1618	Stephanie Aguirre	Unknown	28	53.47	188	2024-07-22	nancy21@jones-howell.com	Clothing	Middle	CL	10052.36	753.93	10806.29	2024	7	July	Monday	3
1619	Unknown	Female	22	473.44	188	2024-07-22	no@email.com	Electronics	Young	ET	89006.72	6675.5	95682.22	2024	7	July	Monday	3
1620	ANTHONY	Male	65	165.74524	188	2024-07-22	rmccoy@hotmail.com	Clothing	Middle	CL	31160.1	2337.01	33497.11	2024	7	July	Monday	3
1621	Jon	Unknown	59	162.54843	118	2021-04-12	no@email.com	Electronics	Middle	ET	19180.71	1438.55	20619.26	2021	4	April	Monday	2
1622	David	Male	53	27.78	81	2021-04-12	no@email.com	Furniture	Middle	FR	2250.18	168.76	2418.9399999999996	2021	4	April	Monday	2
1623	Cody Perez	Female	99	165.74524	93	2006-03-23	no@email.com	Clothing	Middle	CL	15414.31	1156.07	16570.38	2006	3	March	Thursday	1
1624	Unknown	Female	80	162.23	56	2006-03-23	reynoldshunter@gmail.com	Clothing	Middle	CL	9084.88	681.37	9766.25	2006	3	March	Thursday	1
1625	Nicholas	Female	31	-21.13	56	2006-03-23	vellis@gmail.com	Clothing	Middle	CL	-1183.28	-88.75	-1272.03	2006	3	March	Thursday	1
1626	phyllis	Unknown	74	165.74524	56	2006-03-23	no@email.com	Clothing	Middle	CL	9281.73	696.13	9977.859999999999	2006	3	March	Thursday	1
1627	victoria	Unknown	35	165.74524	56	2013-10-02	pbrooks@mccormick-smith.net	Clothing	Middle	CL	9281.73	696.13	9977.859999999999	2013	10	October	Wednesday	4
1628	Unknown	Female	24	89.4	77	2025-09-27	freemandenise@yahoo.com	Electronics	Young	ET	6883.8	516.28	7400.08	2025	9	September	Saturday	3
1629	DANIEL	Female	53	165.74524	151	2025-09-27	no@email.com	Clothing	Middle	CL	25027.53	1877.06	26904.59	2025	9	September	Saturday	3
1630	jennifer	Male	53	162.54843	80	2025-09-27	dsimpson@yahoo.com	Electronics	Middle	ET	13003.87	975.29	13979.16	2025	9	September	Saturday	3
1631	Sarah Wilcox	Male	78	107.4	198	2020-09-05	no@email.com	Electronics	Middle	ET	21265.2	1594.89	22860.09	2020	9	September	Saturday	3
1632	NICHOLAS	Female	18	165.74524	198	2020-09-05	no@email.com	Clothing	Young	CL	32817.56	2461.32	35278.88	2020	9	September	Saturday	3
1633	Selena Ramirez	Unknown	48	102.57	170	2021-12-18	no@email.com	Electronics	Middle	ET	17436.9	1307.77	18744.670000000002	2021	12	December	Saturday	4
