customer-id,customer name,gender,age,price,quantity,purchase-date,email,category
1188,Jennifer,Female,48.0,,,,ilewis@yahoo.com,electronics
1189,christopher,unknown,,,97.0,,,Cloth ing
1190,Samantha,unknown,,139.27,134.0,2021-02-06,hannahkerr@coleman.com,ClOThIng
1191,Ian,female,,81.09,168.0,,,eLeCtrOnIcs
1192,Katherine Salazar,unknown,65.0,,76.0,2021-12-14,,eLeCtrOnIcs
1193,MATTHEW,Male,,13.73,148.0,2022-07-04,,electronics
1194,emily,unknown,,82.69,,2024-03-12,,eLeCtrOnIcs
1195,cindy,MALE,,95.24,,,hendrickskelsey@gmail.com,electronics
1196,Melissa Stevenson,Male,60.0,60.79,,2021-13-40,,ClOThIng
1197,Bradley,Female,66.0,99.61,134.0,2021-13-40,,Cloth ing
1198,James,unknown,,226.25,,,williamsmelanie@yahoo.com,eLeCtrOnIcs
1199,,,66.0,142.53,,2002-09-13,donna05@gmail.com,ClOThIng
1200,,unknown,,86.74,13.0,,,CLOTHING
1201,,Male,58.0,,,2021-13-40,,furnITure
1202,Daniel,female,75.0,,72.0,2021-08-09,,Electronics
1203,Andrea,unknown,,-47.61,54.0,2022-07-26,,eLeCtrOnIcs
1204,james,unknown,42.0,388.43,119.0,2015-08-28,,CLOTHING
1205,Richard Shea,female,,-24.27,,2021-12-21,,clothing
1206,BRANDON,unknown,,7.56,140.0,2020-06-19,,ClOThIng
1207,Catherine Graham,Male,,396.57,69.0,2024-09-12,nunezchristine@adams.com,CLOTHING
1208,Jon Lucero,unknown,49.0,214.47,21.0,2021-13-40,,electronics
1209,Ronald,,,48.16,32.0,invalid_date,,furnITure
1210,,MALE,13.0,193.43,,2024-10-12,,furnITure
1211,james,Male,42.0,345.66,44.0,2021-08-20,pruittedward@jones.com,clothing
1212,Tracy,unknown,20.0,,131.0,,,Electronics
1213,DEBBIE,unknown,,,177.0,2011-07-21,,ClOThIng
1214,Martin Schroeder,female,98.0,-40.66,168.0,2002-09-09,glong@jones.net,Electronics
1215,Melissa,Male,,285.47,26.0,invalid_date,,clothing
1216,Willie Barton,Male,93.0,,38.0,2021-13-40,nicholas63@hotmail.com,ClOThIng
1217,Hayden Lyons DDS,unknown,25.0,94.86,154.0,,,furnITure
1218,,female,46.0,10.83,165.0,2024-07-11,,furnITure
1219,Michelle,,44.0,71.8,58.0,2012-11-26,,CLOTHING
1220,JENNIFER,,93.0,321.58,180.0,,,CLOTHING
1221,,MALE,,186.35,94.0,2021-13-40,,Cloth ing
1222,James Gross,MALE,53.0,474.37,,2007-11-08,,clothing
1223,Todd Holmes,MALE,20.0,,130.0,2023-10-07,velazquezeric@hotmail.com,electronics
1224,nicole,MALE,,127.8,,invalid_date,,electronics
1225,STEVEN,,,,147.0,,,CLOTHING
1226,Logan,Female,43.0,-7.33,135.0,,,CLOTHING
1227,robert,Female,24.0,217.82,,invalid_date,,ClOThIng
1228,David,female,,,-6.0,invalid_date,josephnelson@gmail.com,electronics
1229,Cynthia Flynn,MALE,13.0,-47.06,,,,eLeCtrOnIcs
1230,Cynthia,MALE,74.0,,81.0,2015-12-10,,furnITure
1231,Natasha,Male,,192.29,,invalid_date,,electronics
1232,LOUIS,,75.0,21.84,21.0,2023-01-12,,eLeCtrOnIcs
1233,amy,unknown,64.0,43.89,105.0,,,electronics
1234,Daniel,Male,70.0,,30.0,,staceysmith@yahoo.com,furnITure
1235,Elizabeth Lopez,Female,58.0,,7.0,2021-13-40,,CLOTHING
1236,,female,,88.56,62.0,,,CLOTHING
1237,George,female,71.0,181.31,,2021-12-26,,eLeCtrOnIcs
1238,jacob,female,39.0,,,2021-13-40,ivansnow@thomas.biz,clothing
1239,Melissa,,66.0,-8.84,107.0,,williamslaura@yahoo.com,clothing
1240,SHARON,MALE,,182.95,,2021-12-29,,clothing
1241,,Female,,,7.0,2021-13-40,ruizbrandi@perez.biz,Electronics
1242,david,Female,,216.55,,,,furnITure
1243,cassandra,unknown,48.0,,74.0,,,electronics
1244,Kevin Miller,MALE,,-2.81,122.0,2014-11-04,christophermckinney@garner.org,furniture
1245,,,48.0,29.05,-1.0,2022-11-28,,eLeCtrOnIcs
1246,vanessa,female,24.0,,125.0,2006-02-22,thompsonzachary@gilmore.com,furnITure
1247,charles,MALE,29.0,41.89,111.0,,emilydavis@miller.info,furniture
1248,Franklin,female,50.0,457.4,101.0,invalid_date,,CLOTHING
1249,,,,,,2021-13-40,,eLeCtrOnIcs
1250,,Female,,187.28,70.0,invalid_date,sharon86@yahoo.com,CLOTHING
1251,jeff,unknown,52.0,45.59,72.0,,,ClOThIng
1252,TODD,unknown,29.0,306.31,6.0,2021-13-40,,eLeCtrOnIcs
1253,Cynthia,MALE,76.0,,,2021-13-40,,eLeCtrOnIcs
1254,Jessica Decker,Male,59.0,,,2020-01-15,,Electronics
1255,KELLY,unknown,,21.13,,2021-13-40,,clothing
1256,THOMAS,MALE,,68.07,183.0,2011-01-22,,furnITure
1257,Matthew,female,76.0,,,invalid_date,,ClOThIng
1258,CODY,female,90.0,215.44,,2021-04-23,calderonkaren@pena-frye.org,Cloth ing
1259,,female,62.0,142.07,,2013-02-15,,ClOThIng
1260,Jamie Powell,,,487.88,,invalid_date,,Electronics
1261,,MALE,,,,2006-09-07,,furnITure
1262,Summer,Female,48.0,198.74,161.0,2021-09-06,,furnITure
1263,David Curtis,female,,70.77,75.0,2025-10-02,edwardfernandez@yahoo.com,electronics
1264,Gina Garcia,female,70.0,413.31,,2025-09-05,pdavis@hotmail.com,electronics
1265,,MALE,17.0,19.09,192.0,2023-11-20,amy99@gmail.com,electronics
1266,VERNON,unknown,,281.96,3.0,2021-02-04,,ClOThIng
1267,Christopher,unknown,52.0,94.72,181.0,,jasonvilla@hotmail.com,ClOThIng
1268,Rachel Chang,MALE,12.0,231.84,84.0,2003-08-12,,furnITure
1269,alan,unknown,99.0,,160.0,2021-13-40,gutierrezrachael@gmail.com,furnITure
1270,,,26.0,34.11,53.0,invalid_date,,eLeCtrOnIcs
1271,richard,female,71.0,381.61,77.0,invalid_date,,clothing
1272,,,63.0,,34.0,2018-04-13,trevor16@morgan-rice.biz,eLeCtrOnIcs
1273,holly,unknown,18.0,41.35,,2000-04-02,crawfordgregory@hotmail.com,clothing
1274,EMILY,Female,21.0,118.19,,2020-02-27,,Electronics
1275,joshua,unknown,,,108.0,,,CLOTHING
1276,craig,,,203.04,22.0,2021-13-40,mercadorobert@johnson.com,CLOTHING
1277,,female,96.0,,11.0,,glester@hotmail.com,clothing
1278,,Female,,237.24,135.0,invalid_date,,ClOThIng
1279,,Male,87.0,,162.0,2021-13-40,,clothing
1280,,unknown,52.0,,,2021-13-40,,CLOTHING
1281,cheryl,,45.0,142.05,59.0,2018-09-11,ashley26@smith-wolf.org,electronics
1282,lisa,,54.0,,,2020-09-17,,furniture
1283,William Duncan,unknown,,197.9,47.0,2010-08-01,,electronics
1284,Jeffrey,Male,,148.17,,2024-02-02,,Cloth ing
1285,TINA,Female,100.0,34.22,,,,eLeCtrOnIcs
1286,DIANA,unknown,,,56.0,,cookbrooke@chavez-casey.com,Electronics
1287,Devin Ayers,,,,108.0,invalid_date,,Electronics
1288,,female,75.0,,,,,clothing
1289,paul,MALE,30.0,70.12,28.0,invalid_date,,ClOThIng
1290,aaron,unknown,,,100.0,2005-09-05,,furniture
1291,krystal,Female,75.0,313.32,,,,Electronics
1292,Amanda Sandoval,,20.0,494.24,148.0,,,electronics
1293,ANNE,unknown,66.0,131.04,82.0,invalid_date,ggreen@dunn-hernandez.net,ClOThIng
1294,stacey,MALE,15.0,165.02,,2024-12-05,elizabeththomas@morton-barber.info,Cloth ing
1295,Kelsey,Male,,93.48,72.0,,,Electronics
1296,,,56.0,223.15,131.0,2014-02-23,mmiddleton@martin-martinez.com,eLeCtrOnIcs
1297,JOSE,,83.0,98.26,,2021-13-40,,CLOTHING
1298,Ashley,female,24.0,181.1,,invalid_date,lroberts@hotmail.com,clothing
1299,Jesus Taylor,Male,,,,2021-13-40,victor21@hotmail.com,furnITure
1300,Erica,,,230.27,,2025-02-25,,ClOThIng
1301,,unknown,,,35.0,2023-06-09,,furniture
1302,Taylor,MALE,22.0,-35.85,115.0,2021-08-07,,electronics
1303,Heather,female,85.0,,101.0,invalid_date,,electronics
1304,,female,40.0,315.98,54.0,2017-06-02,imorgan@garcia.com,clothing
1305,,Female,59.0,309.2,,2022-10-27,,furnITure
1306,Gary Carroll,MALE,,108.84,142.0,2020-02-10,,furnITure
1307,Julia Fisher,unknown,79.0,375.45,118.0,2023-11-17,,eLeCtrOnIcs
1308,SCOTT,,59.0,,115.0,2021-13-40,,CLOTHING
1309,JOSEPH,unknown,59.0,294.15,,,,CLOTHING
1310,sarah,unknown,12.0,38.78,145.0,2021-13-40,,Cloth ing
1311,David Miles,female,24.0,,3.0,,jonathanbrooks@gmail.com,furnITure
1312,Christopher Conner,unknown,34.0,116.63,166.0,invalid_date,,clothing
1313,mary,MALE,21.0,327.97,,2021-03-17,ealvarado@yahoo.com,Electronics
1314,JOSHUA,unknown,,267.07,,2021-13-40,,Electronics
1315,Timothy Larson,MALE,80.0,141.36,194.0,2021-13-40,,furniture
1316,Kenneth,MALE,72.0,,80.0,2023-06-10,,CLOTHING
1317,,unknown,,,,2022-02-24,tlong@hotmail.com,Electronics
1318,Ernest Edwards,female,47.0,149.58,,2021-06-12,,Cloth ing
1319,kelli,unknown,,379.25,73.0,2021-13-40,,clothing
1320,Joanna,MALE,,412.4,83.0,2021-03-30,,furnITure
1321,Steven,Female,,,,2021-13-40,,Cloth ing
1322,Nicole Rivera DDS,Male,26.0,38.94,,,,electronics
1323,,unknown,37.0,177.17,87.0,2021-13-40,leahconner@yahoo.com,Cloth ing
1324,Mrs. Tracy Flynn,unknown,99.0,145.28,33.0,2022-05-22,,furnITure
1325,,,19.0,12.37,107.0,invalid_date,,furniture
1326,Eric,Female,85.0,49.7,88.0,,,electronics
1327,ANGELA,MALE,35.0,318.91,173.0,2023-04-18,todd95@yahoo.com,Electronics
1328,michael,MALE,100.0,59.2,120.0,2021-13-40,,clothing
1329,PHILLIP,,34.0,108.11,62.0,2021-13-40,,furnITure
1330,kimberly,Female,,,,,,electronics
1331,,,24.0,19.12,,,,ClOThIng
1332,victoria,unknown,,416.75,11.0,2023-04-20,timothymorton@hotmail.com,furniture
1333,Jonathan Woodard,,,,200.0,invalid_date,xevans@gmail.com,furnITure
1334,tiffany,Female,97.0,338.98,160.0,,,Electronics
1335,Heidi,,,46.64,,2009-07-10,,CLOTHING
1336,Steve Baker,female,,,134.0,invalid_date,rebeccacoleman@gmail.com,Electronics
1337,Debra,unknown,66.0,94.32,151.0,2012-07-28,,Electronics
1338,jessica,MALE,,,159.0,2023-04-24,kevin75@johnson.com,furnITure
1339,Linda,Male,73.0,188.68,104.0,2021-02-12,,furnITure
1340,scott,Male,80.0,199.4,,2016-05-08,kevin41@gmail.com,furniture
1341,ELLEN,Female,,220.62,76.0,,kimberlymurphy@yahoo.com,furnITure
1342,Joseph Patel,unknown,69.0,90.82,,2020-12-31,,electronics
1343,LAURA,Female,70.0,,10.0,2010-01-26,robert45@mathews-robertson.org,CLOTHING
1344,,,13.0,,-5.0,2002-12-08,,clothing
1345,kara,unknown,81.0,,70.0,2025-07-11,deanjonathan@solis.com,clothing
1346,,Female,82.0,85.74,,,hannah97@gmail.com,CLOTHING
1347,Michael Reyes,,,138.49,,invalid_date,steven53@welch.biz,CLOTHING
1348,WILLIAM,unknown,54.0,244.53,85.0,2022-12-19,,ClOThIng
1349,NICOLE,female,,432.75,17.0,2024-06-03,,eLeCtrOnIcs
1350,,,,,150.0,,,Cloth ing
1351,Jerome,Male,,104.25,,2012-07-02,,furnITure
1352,Robin,Female,,103.42,157.0,2009-10-01,derricktrujillo@johnson-stevens.info,furnITure
1353,Kevin,Male,22.0,246.67,139.0,invalid_date,,ClOThIng
1354,karen,female,53.0,,13.0,2022-08-22,,furniture
1355,Kathleen,MALE,41.0,,54.0,2022-10-03,,Electronics
1356,CHERYL,female,30.0,,,invalid_date,,eLeCtrOnIcs
1357,,,47.0,,,2022-12-12,,electronics
1358,Barbara Gross,,53.0,,142.0,invalid_date,,electronics
1359,,MALE,31.0,,25.0,,burnsvictoria@reed-parsons.com,furnITure
1360,,unknown,99.0,59.65,88.0,invalid_date,sarahbanks@diaz-edwards.info,CLOTHING
1361,DOROTHY,Female,,166.54,124.0,invalid_date,fieldsdaniel@hotmail.com,eLeCtrOnIcs
1362,glen,MALE,,105.17,61.0,2000-05-21,,furniture
1363,LEAH,Male,36.0,,171.0,2021-13-40,,electronics
1364,Randy Phillips,female,62.0,140.57,126.0,2021-13-40,mduran@french-ellison.org,Cloth ing
1365,Maria Cruz,MALE,60.0,,79.0,2020-02-26,,Cloth ing
1366,,female,46.0,,-6.0,invalid_date,kellypeter@yahoo.com,CLOTHING
1367,Julian Jones,Male,53.0,20.82,45.0,,carlos57@garcia-roberts.biz,clothing
1368,James,Female,32.0,454.67,,,,eLeCtrOnIcs
1369,,unknown,68.0,288.77,70.0,invalid_date,boyerandrew@warren.com,eLeCtrOnIcs
1370,Brandon,Female,,-32.7,,2001-12-27,ashley70@garcia-johnson.com,clothing
1371,Kyle,,53.0,166.89,,2020-09-01,seanmeyer@caldwell.com,furnITure
1372,,Male,31.0,142.89,12.0,2022-01-15,owheeler@gmail.com,eLeCtrOnIcs
1373,Katie,female,65.0,,126.0,2009-11-21,kelli23@riggs.com,furniture
1374,Andrew Jones,female,55.0,443.52,,2002-07-27,,ClOThIng
1375,monica,female,,,25.0,2010-01-06,,Cloth ing
1376,amanda,unknown,33.0,17.81,196.0,,,Electronics
1377,KEVIN,,,,89.0,2021-13-40,,furniture
1378,Amanda Kim,,,,31.0,2024-02-06,,CLOTHING
1379,Tammy,MALE,,95.41,30.0,2024-05-16,,electronics
1380,Hannah Hicks,female,99.0,109.94,113.0,2005-08-10,,Cloth ing
1381,Andrea,female,23.0,89.33,167.0,,,CLOTHING
1382,laura,,,182.65,91.0,2001-06-18,,furniture
1383,JASON,MALE,12.0,,,2024-07-27,,eLeCtrOnIcs
1384,Juan Edwards,Male,,149.59,,2021-13-40,sheltondaniel@brooks-johnson.com,ClOThIng
1385,Adam,Female,21.0,167.14,,2021-13-40,,furniture
1386,Robert,unknown,72.0,,,2022-09-25,,CLOTHING
1387,Sarah,female,58.0,88.48,,2023-07-15,,ClOThIng
1388,Michelle,unknown,,146.07,101.0,2022-01-08,,eLeCtrOnIcs
1389,Brian Escobar,Female,37.0,227.65,122.0,2025-10-22,,eLeCtrOnIcs
1390,Megan Patton,female,89.0,291.46,199.0,,kaitlyn56@berry.net,furniture
1391,Daniel,Female,14.0,479.7,1.0,invalid_date,,clothing
1392,kerry,female,59.0,133.47,10.0,2000-05-21,,furnITure
1393,george,female,,115.91,14.0,,ryandavid@jensen.com,CLOTHING
1394,Michael Flores,,29.0,,16.0,,,CLOTHING
1395,Jonathan Howard,,,14.97,178.0,invalid_date,ihenderson@harrison-merritt.com,electronics
1396,,,,,199.0,2020-12-21,scott02@jensen-rivera.com,furniture
1397,kimberly,female,69.0,,,invalid_date,,furniture
1398,Robert Hamilton,MALE,,113.97,,invalid_date,,furnITure
1399,Joshua,unknown,79.0,142.23,194.0,2021-13-40,,electronics
1400,MICHAEL,,49.0,381.9,145.0,,danielcarey@gmail.com,Electronics
1401,NATHAN,female,,-46.08,128.0,2021-13-40,,electronics
1402,,unknown,84.0,231.32,193.0,2012-12-04,laurieholmes@nichols.com,Cloth ing
1403,DON,Male,11.0,,155.0,invalid_date,,Electronics
1404,,,49.0,,45.0,invalid_date,,furniture
1405,Steven,MALE,31.0,,89.0,2021-13-40,,CLOTHING
1406,Maria,unknown,29.0,,,2020-12-05,,eLeCtrOnIcs
1407,sherry,unknown,22.0,6.4,,invalid_date,,Electronics
1408,Robert,female,67.0,144.37,,,,electronics
1409,Margaret,MALE,44.0,192.35,138.0,2014-04-05,,furniture
1410,,,78.0,217.07,36.0,invalid_date,mariacampbell@yahoo.com,furniture
1411,,Female,31.0,,16.0,,,furnITure
1412,Tammy,female,23.0,-9.94,12.0,,,eLeCtrOnIcs
1413,beth,MALE,25.0,178.42,,2014-02-16,,Cloth ing
1414,Caleb,unknown,,57.21,,2023-10-12,,eLeCtrOnIcs
1415,Paula Williams,,48.0,,56.0,2021-13-40,,electronics
1416,,,15.0,-47.68,,2025-05-03,,clothing
1417,Kendra Cuevas,MALE,,,135.0,2013-12-11,cwilliams@gonzales-lee.com,furniture
1418,KAREN,unknown,56.0,-36.21,88.0,2006-07-07,gibsonbrendan@yahoo.com,electronics
1419,douglas,,62.0,,,2021-13-40,todd25@nguyen.com,CLOTHING
1420,todd,female,,,68.0,2022-05-22,,Electronics
1421,Juan,MALE,,400.11,106.0,,,Electronics
1422,,unknown,,,,invalid_date,,clothing
1423,,unknown,25.0,145.82,156.0,2021-13-40,klewis@yahoo.com,electronics
1424,,Male,,,7.0,,,electronics
1425,,MALE,23.0,,,2021-13-40,,ClOThIng
1426,Ryan Stevens,,18.0,191.42,124.0,,,clothing
1427,Sarah,female,23.0,490.41,101.0,2007-02-01,,ClOThIng
1428,JILL,unknown,30.0,187.4,-6.0,2021-13-40,jenniferclark@rojas.com,ClOThIng
1429,Gabriel Roberts,MALE,,,146.0,2021-02-09,fsmith@molina-mueller.com,Cloth ing
1430,Joshua Lynch,Male,53.0,5.94,,2011-09-27,,eLeCtrOnIcs
1431,,unknown,17.0,395.48,21.0,2023-10-19,,Cloth ing
1432,Loretta Taylor,MALE,57.0,179.87,,2016-11-15,patricia68@yahoo.com,clothing
1433,Kyle,unknown,,,180.0,2023-01-04,,electronics
1434,John Walker,,61.0,,,,sfritz@yahoo.com,furniture
1435,,female,,,148.0,invalid_date,kevin25@ingram-brown.net,ClOThIng
1436,GERALD,,33.0,,,2021-13-40,,furniture
1437,,unknown,,429.71,186.0,invalid_date,,CLOTHING
1438,Mackenzie Lee,MALE,74.0,79.73,67.0,,,Cloth ing
1439,ELIZABETH,,88.0,152.72,,2021-11-07,,electronics
1440,Renee,female,53.0,215.35,,2009-09-22,,electronics
1441,tristan,,75.0,162.18,55.0,,rhood@choi.com,electronics
1442,STEPHANIE,MALE,54.0,138.92,92.0,,,CLOTHING
1443,ASHLEY,MALE,85.0,,112.0,2025-04-29,,electronics
1444,,MALE,52.0,102.13,23.0,2020-01-25,antonio35@green-cardenas.net,Cloth ing
1445,Kaitlin,Female,25.0,150.96,185.0,2021-13-40,,ClOThIng
1446,,,67.0,426.54,122.0,invalid_date,,Electronics
1447,BRYAN,MALE,52.0,,176.0,2021-13-40,whitegabriel@gmail.com,furniture
1448,KRISTINA,,17.0,129.39,40.0,invalid_date,,Cloth ing
1449,JASON,female,35.0,-5.75,99.0,2008-12-07,,Electronics
1450,Cheryl Phillips,,67.0,184.79,98.0,2000-05-22,,eLeCtrOnIcs
1451,NATALIE,MALE,,338.77,156.0,invalid_date,,CLOTHING
1452,tiffany,Male,,469.85,,2022-06-05,,ClOThIng
1453,Michael Bennett,Male,80.0,,97.0,,,eLeCtrOnIcs
1454,michelle,Female,,102.09,164.0,2021-13-40,vickiemccormick@gmail.com,Electronics
1455,gabriel,unknown,47.0,,,2022-04-30,,eLeCtrOnIcs
1456,Johnny Weaver,female,68.0,,28.0,2021-13-40,,furnITure
1457,Troy Sims,unknown,26.0,,,2022-08-09,,Electronics
1458,madeline,,,486.2,89.0,2016-07-25,derek28@gmail.com,ClOThIng
1459,Aaron Stephenson,Male,52.0,,101.0,2021-13-40,katherinemejia@hotmail.com,CLOTHING
1460,DANA,MALE,59.0,408.21,,invalid_date,willisjeremy@hamilton-glass.com,furnITure
1461,CYNTHIA,,35.0,,28.0,,,clothing
1462,Kyle,unknown,37.0,51.41,,2021-13-40,,Cloth ing
1463,Lisa Bailey,MALE,,169.64,,2021-13-40,,Electronics
1464,ANDREW,MALE,74.0,,,invalid_date,,clothing
1465,Rebecca,MALE,35.0,24.98,84.0,2020-04-23,,Cloth ing
1466,ANGELA,female,,,,2005-12-21,mirandarodriguez@gmail.com,furniture
1467,joshua,female,22.0,45.37,70.0,2019-08-13,,clothing
1468,Regina,unknown,44.0,,,2011-10-08,ejohnson@hotmail.com,furnITure
1469,David,MALE,20.0,-43.23,89.0,2021-04-07,,eLeCtrOnIcs
1470,thomas,Female,69.0,23.59,,,,furnITure
1471,CASSANDRA,,,159.65,95.0,2021-13-40,nolandale@lowe.com,furnITure
1472,DUSTIN,Male,77.0,,52.0,,barrettrobyn@hotmail.com,clothing
1473,John Jackson,unknown,53.0,,,2021-12-15,,clothing
1474,Vanessa,,58.0,271.79,103.0,2021-13-40,,eLeCtrOnIcs
1475,Dakota Jones,,20.0,-30.15,,2022-09-20,,clothing
1476,KIMBERLY,MALE,39.0,-14.46,,invalid_date,,ClOThIng
1477,Karla,,,27.28,151.0,2023-07-18,karazamora@gmail.com,electronics
1478,mark,unknown,58.0,148.62,47.0,,,eLeCtrOnIcs
1479,William Melendez,Female,48.0,-45.74,40.0,2007-03-06,,Electronics
1480,thomas,female,24.0,103.14,197.0,2020-12-28,,clothing
1481,,,42.0,387.81,173.0,2024-02-26,,electronics
1482,,MALE,80.0,,26.0,2021-06-10,,electronics
1483,colton,,,,92.0,,,electronics
1484,Kimberly,,44.0,170.88,,invalid_date,,CLOTHING
1485,DAVID,Female,,496.16,,invalid_date,,Electronics
1486,Michelle,MALE,53.0,411.84,10.0,,,electronics
1487,Monica Hutchinson,female,,269.02,,2021-01-25,,Electronics
1488,Casey,,56.0,-35.86,177.0,2020-08-01,,ClOThIng
1489,RHONDA,unknown,,472.89,71.0,2024-08-09,,furniture
1490,KATRINA,Male,,386.28,100.0,2025-02-04,,electronics
1491,Allen Vaughan,female,55.0,178.06,68.0,2011-07-12,cynthiahester@lawrence.net,eLeCtrOnIcs
1492,Rebecca Petersen,unknown,56.0,19.53,52.0,,,eLeCtrOnIcs
1493,Mr. David Weber,MALE,77.0,258.48,,2020-03-13,,Electronics
1494,Jacob Dawson,,77.0,321.04,,invalid_date,,CLOTHING
1495,CHRISTOPHER,female,31.0,143.49,144.0,invalid_date,,furniture
1496,Patricia Harmon,MALE,,39.14,,,cherylmendoza@beck.com,Electronics
1497,Michael,Male,,,141.0,invalid_date,,furniture
1498,monica,unknown,34.0,131.11,147.0,2021-13-40,,CLOTHING
1499,Roger Johnson,unknown,,71.84,73.0,,,furnITure
1500,samantha,,67.0,,168.0,2021-13-40,,electronics
1501,Christina Woodward,female,61.0,103.36,,invalid_date,tracyjones@hotmail.com,furniture
1502,isabella,Male,78.0,,12.0,2023-04-04,,Cloth ing
1503,Melissa Ramirez,MALE,82.0,,81.0,2016-07-07,,furniture
1504,Lisa,Male,72.0,38.02,65.0,,,Electronics
1505,,MALE,86.0,170.1,192.0,,,Cloth ing
1506,Michael Smith,Female,44.0,14.74,,2024-04-23,,CLOTHING
1507,Michael,unknown,,360.68,2.0,2021-13-40,,furnITure
1508,john,unknown,73.0,146.5,21.0,2021-13-40,,CLOTHING
1509,ALEX,MALE,37.0,233.72,160.0,invalid_date,,Cloth ing
1510,david,female,,141.18,,2024-04-29,,CLOTHING
1511,COURTNEY,Male,18.0,49.92,,invalid_date,,furnITure
1512,justin,MALE,,40.14,,2021-13-40,,CLOTHING
1513,DONNA,Male,47.0,131.67,,invalid_date,michelescott@watson.com,CLOTHING
1514,Megan,female,27.0,340.85,,2014-11-06,,eLeCtrOnIcs
1515,PATRICIA,Male,,,71.0,2021-13-40,,clothing
1516,faith,,31.0,3.14,,,,Electronics
1517,Claudia,female,34.0,115.71,29.0,2023-07-19,bdudley@yahoo.com,clothing
1518,Kerry Sanders,Male,70.0,340.84,,invalid_date,,ClOThIng
1519,Ronald,female,63.0,484.41,,2004-01-07,,Electronics
1520,Laurie Moore,unknown,,,12.0,2020-07-29,christopherpatrick@yahoo.com,furnITure
1521,stephanie,Female,27.0,107.42,,2014-04-12,tyler54@robinson-gonzalez.com,Cloth ing
1522,,unknown,52.0,298.78,135.0,,chris10@beck.com,furnITure
1523,,unknown,31.0,452.76,115.0,2022-07-02,destinyhernandez@gmail.com,CLOTHING
1524,Claudia Stuart,Male,,487.11,133.0,,,Cloth ing
1525,SARAH,Female,59.0,402.91,129.0,invalid_date,ruizjoseph@hotmail.com,electronics
1526,,female,53.0,,127.0,2006-10-08,,electronics
1527,Robert,MALE,,,186.0,2021-05-14,,ClOThIng
1528,Luke Molina,female,,386.31,137.0,,,furniture
1529,jeffrey,female,,,199.0,invalid_date,,furniture
1530,Michelle,female,86.0,,,,,furnITure
1531,Todd Kennedy,MALE,100.0,,6.0,2023-12-31,ngraves@yahoo.com,furniture
1532,CHRISTY,MALE,88.0,16.77,26.0,invalid_date,,clothing
1533,TRAVIS,unknown,,144.07,3.0,2021-13-40,,eLeCtrOnIcs
1534,,,31.0,,154.0,2021-13-40,,Electronics
1535,Denise,,67.0,,,,,clothing
1536,Gloria,,93.0,,70.0,,,Electronics
1537,Nicholas,female,45.0,299.52,,invalid_date,,clothing
1538,RALPH,Female,18.0,192.52,200.0,2020-10-09,,furniture
1539,leah,,20.0,265.02,5.0,invalid_date,alexander12@brewer.com,Electronics
1540,Jacqueline,unknown,82.0,77.85,,2021-13-40,,ClOThIng
1541,Jennifer Reyes,unknown,41.0,,75.0,2019-04-28,,Cloth ing
1542,ASHLEY,unknown,27.0,64.34,135.0,2021-13-40,,ClOThIng
1543,Jasmine Barr,female,79.0,,57.0,,,Cloth ing
1544,Amy Davenport,Male,34.0,182.87,2.0,2004-04-14,,Electronics
1545,kristen,unknown,,,18.0,2000-06-28,,furniture
1546,Megan,Male,41.0,-34.52,54.0,invalid_date,nicole68@suarez-henderson.com,electronics
1547,Samantha,,,,158.0,,,ClOThIng
1548,Kathleen Roberts,unknown,,,,2021-13-40,,furnITure
1549,,,13.0,44.18,167.0,2021-13-40,christine62@vargas.biz,furniture
1550,EDWARD,,,331.07,,,barbararasmussen@hotmail.com,CLOTHING
1551,Brad Dillon,,48.0,286.66,41.0,invalid_date,christopher06@gardner.net,eLeCtrOnIcs
1552,Duane Martin,Female,33.0,,,,rhondamedina@gmail.com,furnITure
1553,Kristina Hayes,unknown,,,,2012-07-12,rcasey@gmail.com,CLOTHING
1554,paula,,77.0,-44.58,121.0,2021-13-40,,Cloth ing
1555,joshua,Male,19.0,,161.0,invalid_date,cmills@daugherty.biz,furniture
1556,margaret,unknown,59.0,183.7,,invalid_date,,electronics
1557,Cindy,female,74.0,476.79,174.0,,,eLeCtrOnIcs
1558,KEVIN,unknown,54.0,315.16,6.0,,,ClOThIng
1559,Kelly Williams,unknown,30.0,132.19,,2002-02-11,,Electronics
1560,Geoffrey Craig,,71.0,311.46,,2021-13-40,teresabennett@newman.info,furnITure
1561,Wendy Cisneros,female,11.0,-38.27,93.0,,,ClOThIng
1562,,unknown,,179.39,,2025-06-25,,electronics
1563,eric,unknown,,-22.04,148.0,2021-12-12,,Electronics
1564,John Hamilton,unknown,51.0,196.81,96.0,invalid_date,,Electronics
1565,Robert,Male,14.0,,,2004-12-24,bakeranthony@thomas.org,furniture
1566,SUSAN,Male,72.0,128.25,154.0,2023-03-08,,eLeCtrOnIcs
1567,Alexander Jordan,female,29.0,6.19,,2022-09-23,,clothing
1568,amanda,MALE,14.0,415.21,,invalid_date,,Electronics
1569,Tammy,unknown,54.0,181.4,148.0,,jacksonmeagan@yahoo.com,Electronics
1570,,unknown,28.0,,76.0,2011-04-15,,Electronics
1571,julia,Male,34.0,9.05,83.0,invalid_date,,clothing
1572,Chad,MALE,,99.96,,,lawrencejohnson@cunningham-thompson.com,clothing
1573,Curtis,unknown,,120.66,,2024-08-24,,eLeCtrOnIcs
